timestamp,$50.99 or below,$51 to 51.99,$52 to 52.99,$53 to 53.99,$54 to 54.99,$55 to 55.99,$56 to 56.99,$57 to 57.99,$58 to 58.99,$59 to 59.99,$60 to 60.99,$61 to 61.99,$62 to 62.99,$63 to 63.99,$64.0 or above
2026-01-06T03:00:00Z,6.98,1.87,3.00,3.49,4.00,4.00,17.54,28.99,28.36,16.00,9.20,4.57,1.00,3.75,3.99
2026-01-06T04:00:00Z,6.98,1.87,3.00,3.49,3.62,10.14,17.54,30.87,29.89,16.00,9.00,4.57,1.00,3.75,3.99
2026-01-06T05:00:00Z,3.98,1.87,1.00,3.49,4.98,10.14,15.00,29.91,31.00,16.05,7.00,2.00,1.00,3.75,3.99
2026-01-06T06:00:00Z,3.98,1.00,1.00,3.00,4.98,10.00,13.62,22.97,23.24,16.00,7.00,2.00,1.00,3.75,3.00
2026-01-06T07:00:00Z,3.98,1.00,1.00,3.00,4.98,10.00,13.62,23.91,29.00,16.00,7.00,2.00,1.00,3.75,3.00
2026-01-06T08:00:00Z,3.98,1.00,1.00,3.00,4.98,10.00,14.50,22.00,29.00,16.00,5.80,1.97,1.00,3.75,3.00
2026-01-06T10:00:00Z,3.98,1.00,1.00,3.00,4.98,10.00,14.50,24.00,29.00,16.00,6.00,1.97,1.00,3.75,3.00
2026-01-06T11:00:00Z,3.98,1.00,1.00,3.00,4.98,8.00,13.88,23.90,29.00,15.00,6.00,1.97,1.00,3.75,3.00
2026-01-06T12:00:00Z,3.98,1.00,1.00,3.00,4.98,8.00,12.00,23.94,29.00,16.00,9.60,1.88,1.00,3.75,2.00
2026-01-06T13:00:00Z,3.98,1.00,1.00,3.00,4.98,8.00,11.00,23.77,29.00,16.00,9.60,1.88,1.00,3.75,2.00
2026-01-06T14:00:00Z,3.98,1.00,1.00,3.00,4.98,8.00,10.09,23.77,29.00,16.00,9.60,1.88,1.00,3.75,2.00
2026-01-06T15:00:00Z,3.98,1.00,1.00,3.00,4.98,6.23,12.00,21.18,29.00,16.00,9.60,2.00,1.00,3.75,2.00
2026-01-06T16:00:00Z,3.98,1.00,1.00,3.00,4.98,6.23,11.97,21.18,28.68,11.68,9.60,2.00,1.00,3.75,3.00
2026-01-06T17:00:00Z,3.98,1.00,1.00,3.00,4.98,4.00,11.97,23.77,27.99,8.10,5.00,2.00,1.00,3.75,3.00
2026-01-06T18:00:00Z,3.98,1.00,1.00,3.00,4.98,4.00,12.00,24.36,27.41,8.10,5.00,2.00,1.00,3.75,3.00
2026-01-06T19:00:00Z,3.00,2.00,1.00,3.00,5.00,17.00,12.00,23.46,25.05,8.10,5.00,2.00,1.00,3.75,2.00
2026-01-06T20:00:00Z,3.00,2.00,1.00,3.31,5.00,16.98,20.31,28.81,24.48,6.00,5.00,2.00,1.00,3.75,1.00
2026-01-06T21:00:00Z,3.00,2.00,1.00,3.31,5.00,16.00,22.49,29.07,17.62,3.00,5.00,2.00,1.00,3.75,1.00
2026-01-06T22:00:00Z,3.00,2.00,1.00,3.31,5.00,16.00,22.05,25.86,17.00,3.00,5.00,2.00,1.00,3.75,2.96
2026-01-06T23:00:00Z,3.00,2.00,1.66,5.16,5.00,21.00,23.97,31.68,23.30,5.00,5.00,2.00,1.00,3.75,2.96
2026-01-07T00:00:00Z,3.00,2.00,1.66,3.00,5.60,18.03,25.00,32.07,23.66,5.00,5.00,2.00,1.00,3.75,2.96
2026-01-07T01:00:00Z,3.00,2.00,1.66,5.18,5.60,19.66,25.88,25.00,16.86,5.00,5.00,2.00,1.00,3.75,2.96
2026-01-07T02:00:00Z,3.00,2.00,1.66,5.18,5.60,24.39,22.89,25.00,10.19,4.00,5.00,2.00,1.00,3.75,2.96
2026-01-07T03:00:00Z,3.69,3.43,2.00,5.35,11.36,21.94,25.06,24.51,13.96,4.00,5.00,2.00,1.00,3.75,2.96
2026-01-07T04:00:00Z,5.00,2.00,2.00,7.55,14.78,24.13,26.00,25.00,8.29,4.00,5.00,2.00,1.00,3.75,8.12
2026-01-07T05:00:00Z,5.00,2.00,2.00,8.00,14.82,24.02,22.00,23.00,8.29,4.00,5.00,2.00,1.00,3.75,12.34
2026-01-07T06:00:00Z,4.00,1.00,2.00,7.00,13.87,23.23,19.24,21.07,8.66,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T07:00:00Z,4.00,2.00,2.00,7.00,13.87,23.23,22.00,21.00,8.66,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T08:00:00Z,4.00,2.00,2.00,7.00,13.00,23.00,22.00,20.78,11.31,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T09:00:00Z,4.00,2.00,2.00,7.00,13.00,23.00,22.00,20.78,11.31,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T10:00:00Z,4.00,2.00,2.00,7.00,13.00,23.00,22.00,20.00,12.00,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T11:00:00Z,4.00,2.00,2.00,7.00,13.00,22.00,22.00,20.00,12.00,4.00,4.00,2.00,1.00,3.75,7.00
2026-01-07T12:00:00Z,4.00,2.00,2.00,7.00,13.00,20.00,22.00,23.00,12.00,4.00,4.00,2.00,1.00,1.00,7.00
2026-01-07T13:00:00Z,2.11,2.00,2.00,6.00,8.00,11.28,18.66,23.00,12.00,4.00,4.00,2.00,1.00,1.00,7.00
2026-01-07T14:00:00Z,4.00,2.00,2.00,6.00,8.00,11.28,22.76,29.00,20.00,4.00,4.00,2.00,1.21,1.00,7.00
2026-01-07T15:00:00Z,4.00,2.00,2.00,5.00,8.00,14.03,25.00,26.32,20.00,4.00,4.00,2.00,1.21,1.00,11.25
2026-01-07T16:00:00Z,4.00,2.00,2.00,4.00,9.02,14.00,25.00,23.48,20.00,4.00,4.00,2.00,1.21,1.00,11.25
2026-01-07T17:00:00Z,4.00,1.14,2.00,3.00,10.96,12.73,20.62,22.94,10.00,4.00,4.00,2.00,1.21,1.00,11.25
2026-01-07T18:00:00Z,4.00,1.14,2.00,3.00,15.18,14.00,24.20,24.00,7.00,4.00,4.00,2.00,1.21,1.00,11.25
2026-01-07T19:00:00Z,4.00,1.14,2.00,5.00,21.00,21.41,25.00,22.00,5.67,4.00,4.00,2.00,1.21,1.00,8.94
2026-01-07T20:00:00Z,4.00,1.14,2.00,5.00,15.09,22.13,24.71,23.00,5.67,4.00,4.00,2.00,1.21,1.00,7.00
2026-01-07T21:00:00Z,4.00,1.14,2.00,5.00,12.63,22.00,28.00,23.00,5.67,4.00,4.00,2.00,1.21,1.00,7.00
2026-01-07T22:00:00Z,4.00,2.00,2.00,5.00,14.50,21.48,28.94,23.00,8.76,4.00,4.00,2.00,1.21,1.00,6.00
2026-01-07T23:00:00Z,4.00,2.00,2.00,5.00,14.50,22.00,29.76,22.10,3.00,4.00,4.00,2.00,1.21,1.00,6.00
2026-01-08T00:00:00Z,4.00,2.00,2.00,5.00,13.00,21.88,22.88,22.86,3.00,4.00,4.00,2.00,1.21,1.00,8.30
2026-01-08T01:00:00Z,4.00,2.00,2.00,5.00,10.00,20.66,28.94,23.00,3.00,3.93,4.00,2.00,1.21,1.00,4.00
2026-01-08T02:00:00Z,4.00,2.00,2.00,5.00,10.00,20.00,28.94,30.00,9.94,3.93,4.00,2.00,1.21,1.00,4.00
2026-01-08T03:00:00Z,4.00,2.00,2.00,4.11,9.03,20.00,33.85,26.84,10.00,3.93,4.00,2.00,1.21,1.00,4.00
2026-01-08T04:00:00Z,3.00,2.00,2.00,4.11,11.39,22.93,29.90,22.95,2.08,3.93,4.00,2.00,1.21,1.00,5.76
2026-01-08T05:00:00Z,3.00,2.00,2.00,4.11,11.00,20.00,34.04,22.96,2.05,3.93,4.00,2.00,1.21,1.00,5.76
2026-01-08T06:00:00Z,3.00,2.00,2.00,4.11,11.00,20.00,35.81,24.00,6.00,3.93,4.00,2.00,1.21,1.00,5.76
2026-01-08T07:00:00Z,3.00,2.00,2.00,4.11,11.00,20.00,36.10,21.88,6.00,3.93,4.00,2.00,1.21,1.00,5.76
2026-01-08T08:00:00Z,3.00,2.00,2.00,5.00,11.00,20.00,37.00,21.88,6.00,3.93,4.00,2.00,1.21,1.00,5.76
2026-01-08T11:00:00Z,3.00,2.00,2.00,5.00,8.00,16.35,37.61,24.00,6.00,4.00,4.00,2.00,1.21,1.00,5.76
2026-01-08T12:00:00Z,3.00,2.00,2.00,5.00,7.00,14.09,38.00,24.95,5.00,4.00,4.00,2.00,1.21,1.00,5.76
2026-01-08T13:00:00Z,3.00,2.00,2.00,5.00,7.00,12.00,38.00,25.73,5.00,2.96,4.00,2.00,1.21,1.00,5.76
2026-01-08T14:00:00Z,3.00,2.00,2.00,5.00,7.00,11.01,36.19,33.97,5.00,2.96,4.00,2.00,1.21,1.00,5.76
2026-01-08T15:00:00Z,3.00,2.00,2.00,2.87,7.00,9.93,34.98,35.26,12.28,2.96,3.50,2.00,1.21,1.00,5.76
2026-01-08T16:00:00Z,3.00,2.00,2.00,2.87,4.13,7.02,32.55,31.03,9.00,2.96,5.00,2.00,1.21,1.00,5.76
2026-01-08T17:00:00Z,3.00,2.00,2.00,2.87,4.13,7.52,38.90,30.72,9.00,1.90,5.00,2.00,1.21,1.00,5.76
2026-01-08T18:00:00Z,3.00,2.00,1.00,2.00,4.00,4.00,33.73,38.00,12.56,1.90,5.00,2.00,1.21,1.00,5.76
2026-01-08T19:00:00Z,3.00,2.00,1.00,2.00,4.00,3.41,30.50,38.63,17.99,2.15,5.00,2.00,1.21,1.00,1.00
2026-01-08T20:00:00Z,3.00,2.00,1.00,2.00,1.00,2.84,16.21,35.26,26.04,11.52,3.00,2.00,1.21,1.00,1.00
2026-01-08T21:00:00Z,3.00,2.00,1.00,1.25,1.00,3.36,8.43,23.16,30.31,19.56,5.05,2.00,1.21,1.00,1.00
2026-01-08T22:00:00Z,3.00,2.00,1.00,1.25,1.00,4.04,7.28,19.54,30.83,24.64,5.05,2.00,1.21,1.00,1.00
2026-01-08T23:00:00Z,3.00,2.00,1.00,1.25,1.00,3.89,7.50,22.62,34.31,26.38,5.05,2.00,1.21,1.00,1.00
2026-01-09T00:00:00Z,3.00,2.00,1.00,1.25,1.00,2.47,5.69,25.81,35.35,25.16,9.00,2.00,1.21,1.00,2.00
2026-01-09T01:00:00Z,1.00,2.00,1.00,2.00,1.00,3.42,11.65,38.92,45.48,13.96,10.00,2.00,1.21,1.00,2.00
2026-01-09T02:00:00Z,1.00,1.00,1.00,2.00,1.72,3.28,35.82,36.40,43.33,13.14,7.58,2.00,1.21,1.00,1.00
2026-01-09T03:00:00Z,1.00,1.00,1.53,2.00,1.72,3.34,10.57,39.39,47.50,14.18,7.23,2.00,4.00,1.10,1.85
2026-01-09T04:00:00Z,1.00,1.00,1.53,2.00,1.72,3.09,1.82,30.82,58.57,13.09,4.12,2.00,4.00,2.00,2.08
2026-01-09T05:00:00Z,1.00,1.00,1.53,2.00,1.72,1.50,9.67,31.52,66.92,14.90,9.33,2.00,4.00,2.00,2.79
2026-01-09T06:00:00Z,1.00,1.00,1.53,1.00,1.60,3.41,4.74,28.50,67.37,3.69,2.92,2.00,4.00,2.00,1.44
2026-01-09T07:00:00Z,1.00,1.00,1.53,1.00,1.60,1.02,1.00,24.64,71.13,14.00,2.92,2.00,4.00,2.00,1.44
2026-01-09T08:00:00Z,1.00,1.00,1.53,1.00,1.50,2.00,5.66,35.76,55.40,20.46,2.51,2.00,4.00,2.00,3.03
2026-01-09T09:00:00Z,1.00,1.00,1.53,1.00,1.50,1.00,4.00,31.57,68.17,9.86,2.00,2.00,4.00,2.00,1.36
2026-01-09T10:00:00Z,1.00,1.00,1.53,1.00,1.50,1.00,9.62,42.26,64.04,12.16,1.42,2.00,4.00,2.00,1.36
2026-01-09T11:00:00Z,1.00,1.00,1.53,1.00,1.50,4.33,15.20,46.18,45.00,13.54,1.60,2.00,4.00,2.00,3.00
2026-01-09T12:00:00Z,1.00,1.00,1.53,1.00,1.50,4.33,2.00,35.58,63.47,17.95,7.23,2.00,4.00,2.00,3.00
2026-01-09T13:00:00Z,1.00,1.00,1.53,1.00,1.50,4.33,2.00,35.78,73.04,9.78,2.42,2.00,3.00,2.00,3.00
2026-01-09T14:00:00Z,1.00,1.00,1.53,1.00,1.50,4.33,6.75,39.08,60.67,4.18,1.00,2.00,3.00,2.00,3.00
2026-01-09T15:00:00Z,1.00,1.00,1.00,1.00,2.00,3.23,9.85,23.30,41.98,42.95,5.67,2.00,3.00,2.00,3.00
2026-01-09T16:00:00Z,1.00,1.74,6.45,3.34,3.49,6.21,5.43,6.51,50.75,63.68,7.47,2.81,1.35,2.00,2.34
2026-01-09T17:00:00Z,1.00,1.00,2.98,2.00,1.00,1.30,2.82,4.55,29.75,69.53,13.90,4.31,1.00,2.00,2.80
2026-01-09T18:00:00Z,1.00,1.00,1.00,1.00,2.00,2.00,2.08,2.59,27.56,71.99,11.07,2.87,1.62,1.00,1.00
2026-01-09T19:00:00Z,1.00,1.00,1.00,1.00,2.00,1.97,3.51,3.39,33.95,76.25,6.45,2.57,2.56,1.00,1.00
2026-01-09T20:00:00Z,1.00,1.00,1.00,1.00,2.00,1.97,2.61,2.57,25.47,83.28,3.91,3.00,3.66,1.00,1.00
