timestamp,$50.99 or below,$51 to 51.99,$52 to 52.99,$53 to 53.99,$54 to 54.99,$55 to 55.99,$56 to 56.99,$57 to 57.99,$58 to 58.99,$59 to 59.99,$60 to 60.99,$61 to 61.99,$62 to 62.99,$63 to 63.99,$64.0 or above
2026-01-19T06:00:00Z,2.00,2.00,2.00,4.23,3.00,6.00,8.00,12.91,20.92,24.44,15.87,12.32,10.34,4.00,7.05
2026-01-19T07:00:00Z,2.00,2.00,2.00,4.23,3.00,6.00,9.83,15.84,21.19,24.61,16.00,12.32,10.34,4.00,7.05
2026-01-19T08:00:00Z,2.00,2.00,2.00,4.23,3.00,6.00,9.83,17.69,22.00,24.00,16.00,12.32,10.34,4.00,7.05
2026-01-19T09:00:00Z,2.00,2.00,2.00,4.23,3.00,6.00,9.83,17.69,22.00,24.00,16.00,12.32,10.34,4.00,7.05
2026-01-19T10:00:00Z,2.00,2.00,2.00,4.23,3.00,6.00,12.17,20.00,22.00,24.27,16.00,12.36,10.34,3.00,7.05
2026-01-19T11:00:00Z,2.00,2.00,2.00,4.23,3.00,9.65,12.17,20.00,22.00,25.00,16.00,12.36,10.34,3.00,7.05
2026-01-19T12:00:00Z,2.00,2.00,2.00,4.23,4.67,11.09,12.00,18.60,21.85,25.00,16.00,12.36,4.09,4.03,5.00
2026-01-19T13:00:00Z,2.00,2.00,2.00,4.23,5.50,11.09,7.00,18.60,22.00,25.00,16.00,12.36,4.09,4.03,5.00
2026-01-19T14:00:00Z,3.00,2.28,2.00,4.23,5.50,12.00,7.00,18.60,21.00,24.82,16.00,12.36,4.09,4.03,6.00
2026-01-19T15:00:00Z,3.00,2.28,2.00,4.23,5.50,12.00,11.00,17.00,21.00,24.82,16.00,12.36,4.09,4.03,6.00
2026-01-19T16:00:00Z,3.00,2.28,2.00,4.23,5.50,12.00,11.00,17.00,21.12,25.19,14.86,12.36,4.09,4.03,6.00
2026-01-19T17:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,11.00,17.00,17.00,26.81,14.86,12.36,4.09,4.03,6.00
2026-01-19T18:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,11.00,15.00,19.86,25.30,15.97,12.36,4.09,4.03,6.00
2026-01-19T19:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,9.00,15.00,19.63,25.89,15.97,12.36,4.09,4.03,6.00
2026-01-19T20:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,9.00,15.00,20.00,26.23,16.00,12.36,4.09,4.03,6.00
2026-01-19T21:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,8.86,15.00,20.11,26.47,16.00,12.36,5.00,4.03,6.00
2026-01-19T22:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,8.96,12.00,20.92,27.58,16.57,9.00,5.00,4.03,6.00
2026-01-19T23:00:00Z,3.71,2.28,2.00,4.23,5.50,12.00,8.96,12.00,20.97,27.82,16.57,9.00,5.00,4.03,6.00
2026-01-20T00:00:00Z,1.00,1.00,1.00,1.00,3.00,7.00,8.37,11.57,20.75,28.51,15.18,8.00,4.00,5.59,3.00
2026-01-20T01:00:00Z,1.00,1.00,1.00,1.00,3.00,7.00,8.37,13.00,22.47,28.93,16.00,9.00,4.00,2.18,3.00
2026-01-20T02:00:00Z,1.00,1.00,1.00,1.00,3.00,8.00,8.37,13.00,22.00,22.93,16.00,9.00,5.00,2.18,3.00
2026-01-20T03:00:00Z,1.00,1.00,1.00,1.00,3.00,8.00,8.37,12.79,22.50,22.60,16.23,9.00,5.00,2.18,3.00
2026-01-20T04:00:00Z,1.00,1.00,1.00,1.00,3.00,8.00,8.37,12.91,24.74,25.00,16.94,11.17,5.00,2.18,3.00
2026-01-20T05:00:00Z,1.00,1.00,1.00,2.00,3.00,8.00,8.37,12.91,24.67,26.28,16.00,11.17,5.00,5.16,3.00
2026-01-20T06:00:00Z,1.00,1.00,1.00,2.00,3.00,8.00,8.37,12.91,24.11,27.64,16.00,11.17,5.00,5.16,3.00
2026-01-20T07:00:00Z,1.00,1.00,1.00,2.00,3.00,8.00,8.37,12.91,25.00,28.46,16.00,11.17,5.00,5.16,3.00
2026-01-20T08:00:00Z,1.00,1.00,1.00,2.00,3.00,7.00,8.37,12.00,25.00,27.64,16.00,11.17,5.00,5.16,3.00
2026-01-20T09:00:00Z,1.00,1.00,1.00,2.00,3.00,7.00,8.37,13.63,24.00,27.64,12.27,11.17,5.00,5.16,3.00
2026-01-20T10:00:00Z,1.00,1.00,1.00,2.00,3.00,7.00,8.37,13.63,24.00,28.00,12.27,11.17,5.00,5.16,3.00
2026-01-20T11:00:00Z,1.00,1.00,1.00,2.00,2.43,7.00,7.00,13.63,24.00,28.00,12.27,11.00,5.00,5.16,3.00
2026-01-20T12:00:00Z,1.00,1.00,1.00,2.00,2.43,7.00,7.00,13.63,23.37,27.39,12.27,8.40,5.00,5.16,3.00
2026-01-20T13:00:00Z,1.00,1.00,1.00,2.00,2.43,7.00,7.00,13.63,22.64,27.36,12.27,8.40,5.00,5.16,3.00
2026-01-20T14:00:00Z,1.00,1.00,1.00,2.00,2.43,7.00,7.00,12.00,22.00,26.14,12.27,9.00,5.00,5.16,3.00
2026-01-20T15:00:00Z,1.00,1.00,1.00,1.00,2.00,6.00,5.00,11.60,20.20,27.53,16.43,10.21,4.96,1.00,2.00
2026-01-20T16:00:00Z,1.00,1.00,1.00,1.00,2.00,6.27,5.00,10.00,19.00,26.51,20.56,13.94,8.47,3.00,3.00
2026-01-20T17:00:00Z,1.00,1.00,1.00,1.00,2.00,6.27,5.00,10.00,14.90,27.28,20.52,15.00,10.00,3.00,3.00
2026-01-20T18:00:00Z,2.00,1.00,1.00,1.00,2.00,7.00,5.00,10.00,14.32,25.46,21.85,15.00,10.00,4.86,7.09
2026-01-20T19:00:00Z,2.00,1.00,1.00,1.00,2.00,7.00,5.00,10.00,16.80,27.00,22.68,15.00,10.00,4.86,7.09
2026-01-20T20:00:00Z,2.00,1.00,1.00,1.00,2.00,7.00,5.00,10.00,13.00,27.00,21.65,15.00,10.00,4.86,7.09
2026-01-20T21:00:00Z,2.00,1.00,1.00,1.00,2.00,7.00,4.00,9.00,13.00,27.00,22.22,15.00,10.00,4.86,7.09
2026-01-20T22:00:00Z,2.00,1.00,1.00,1.00,2.00,6.92,4.00,9.00,16.56,27.95,22.00,15.00,10.00,4.86,7.09
2026-01-20T23:00:00Z,2.00,1.00,1.00,1.00,2.00,3.56,4.00,9.00,17.00,29.04,22.35,15.00,10.00,4.86,7.09
2026-01-21T00:00:00Z,2.00,1.00,1.00,1.00,2.00,3.56,4.00,9.00,16.00,31.54,23.25,12.00,7.00,4.00,3.00
2026-01-21T01:00:00Z,2.00,1.00,1.00,1.00,2.00,3.56,4.00,7.00,16.00,28.53,23.35,11.54,7.00,4.00,3.00
2026-01-21T02:00:00Z,2.00,1.00,1.00,2.00,3.00,4.45,3.84,8.00,15.86,31.23,23.00,11.37,7.40,4.00,3.00
2026-01-21T03:00:00Z,2.00,1.00,1.00,2.00,3.00,4.45,3.84,8.00,14.20,31.96,23.50,12.00,7.40,4.00,3.00
2026-01-21T04:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.84,7.00,16.00,32.48,22.19,12.00,7.40,4.00,6.36
2026-01-21T05:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,33.14,23.89,12.20,8.61,4.00,7.98
2026-01-21T06:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,32.79,18.38,12.20,8.61,4.00,7.98
2026-01-21T07:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,33.00,22.50,12.20,9.63,4.00,7.98
2026-01-21T08:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,33.06,22.50,12.20,9.63,4.00,7.98
2026-01-21T09:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,34.00,22.50,12.20,9.63,4.00,7.98
2026-01-21T10:00:00Z,2.00,1.00,1.00,2.00,3.00,3.00,3.96,8.87,16.00,34.00,23.00,11.00,9.63,4.00,7.98
2026-01-21T11:00:00Z,2.00,1.00,1.00,1.00,2.00,3.00,3.96,8.00,15.00,34.67,23.00,11.00,9.63,2.00,7.98
2026-01-21T12:00:00Z,2.00,1.00,1.00,1.00,2.00,3.00,3.96,8.00,15.00,35.00,23.00,11.00,9.63,2.00,7.98
2026-01-21T13:00:00Z,2.00,2.00,1.00,1.00,2.00,3.00,5.00,8.00,15.26,35.00,22.86,11.00,9.63,2.00,7.98
2026-01-21T14:00:00Z,1.00,1.00,1.00,1.00,2.00,3.00,4.00,8.00,14.00,31.41,22.65,15.49,12.89,2.49,2.40
2026-01-21T15:00:00Z,1.00,1.00,1.00,1.00,2.00,3.00,4.00,8.00,14.52,31.41,22.65,16.20,12.89,2.49,2.40
2026-01-21T16:00:00Z,2.00,1.32,1.48,2.00,2.62,3.13,4.00,8.00,14.23,26.05,23.74,19.00,11.37,3.00,4.14
2026-01-21T17:00:00Z,2.00,1.32,1.48,2.00,2.62,3.13,4.00,8.00,14.23,29.09,24.78,19.00,11.37,3.00,4.14
2026-01-21T18:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.55,7.00,12.22,30.73,24.29,17.28,11.00,2.00,3.00
2026-01-21T19:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.55,7.00,10.36,32.61,24.69,17.00,11.00,2.00,3.00
2026-01-21T20:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.55,7.00,10.36,29.63,20.03,17.18,13.36,3.43,3.00
2026-01-21T21:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.55,7.00,10.36,32.43,26.20,18.99,13.36,3.43,3.00
2026-01-21T22:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.55,7.00,10.36,30.00,26.79,22.71,13.36,3.43,3.00
2026-01-21T23:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,7.00,8.55,30.00,28.08,22.71,13.00,3.43,3.00
2026-01-22T00:00:00Z,1.00,1.32,1.48,1.00,2.25,2.74,4.37,6.66,8.55,30.55,28.48,22.71,13.00,3.43,3.00
2026-01-22T01:00:00Z,1.00,1.32,1.48,1.00,2.25,2.74,4.37,6.66,8.00,28.71,28.13,22.71,13.00,4.79,4.77
2026-01-22T02:00:00Z,1.00,1.32,1.48,1.00,1.00,2.74,4.37,6.66,7.60,27.55,28.29,21.75,12.58,4.79,6.00
2026-01-22T03:00:00Z,1.00,1.32,1.48,1.00,1.00,2.74,4.37,6.66,5.65,22.81,29.84,20.44,16.22,4.79,6.00
2026-01-22T04:00:00Z,1.00,1.32,1.48,1.00,1.00,2.74,4.37,6.66,6.35,22.72,27.93,20.44,13.00,5.00,6.00
2026-01-22T05:00:00Z,1.00,1.32,1.48,1.00,1.00,2.74,4.37,6.66,7.15,22.08,31.00,22.66,13.00,5.00,6.00
2026-01-22T06:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,6.66,8.29,25.98,30.61,22.56,13.00,3.00,3.00
2026-01-22T07:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,6.66,3.41,26.61,32.73,17.16,13.00,3.00,3.00
2026-01-22T08:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,6.66,3.41,27.57,33.94,23.00,13.00,3.00,3.00
2026-01-22T11:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,6.66,9.00,28.83,26.73,15.37,11.00,3.00,3.00
2026-01-22T12:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,4.97,11.32,29.01,25.37,15.37,11.00,3.00,3.00
2026-01-22T13:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,4.97,13.20,31.38,27.33,13.93,5.16,3.00,3.00
2026-01-22T14:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,4.97,13.20,33.00,28.88,13.93,5.16,3.00,3.00
2026-01-22T15:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,4.97,13.20,30.55,31.85,15.66,5.16,3.00,3.00
2026-01-22T16:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,4.97,13.20,35.31,23.54,9.42,5.16,2.00,2.00
2026-01-22T17:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,4.97,14.34,37.77,24.98,7.20,5.16,2.00,2.00
2026-01-22T18:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,7.00,15.48,39.55,25.07,8.00,5.16,2.00,2.00
2026-01-22T19:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,4.37,17.00,38.80,31.27,8.00,5.16,2.00,2.00
2026-01-22T20:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,2.13,17.24,41.35,24.62,4.90,1.72,1.69,2.00
2026-01-22T21:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,5.70,14.05,41.42,28.57,4.90,1.72,1.69,3.03
2026-01-22T22:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,5.70,17.46,42.85,29.69,8.62,1.72,1.69,3.03
2026-01-22T23:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,5.70,17.46,43.41,27.08,8.00,1.43,2.00,3.03
2026-01-23T00:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,5.66,16.17,44.98,27.63,8.32,1.43,2.00,4.20
2026-01-23T01:00:00Z,1.88,1.32,1.48,1.00,1.00,1.00,1.00,6.24,24.51,46.96,30.89,8.25,2.00,2.00,3.35
2026-01-23T02:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,3.00,14.10,58.79,32.65,17.82,3.97,2.00,3.35
2026-01-23T03:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,2.45,17.93,61.72,38.86,11.37,5.00,2.00,3.35
2026-01-23T04:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,2.00,12.22,50.07,39.46,13.59,1.00,2.00,3.35
2026-01-23T05:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,1.00,1.75,9.19,58.67,43.01,11.02,1.00,2.00,3.35
2026-01-23T06:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.07,2.50,5.63,63.64,42.08,4.94,3.11,2.00,3.00
2026-01-23T07:00:00Z,1.00,1.32,1.48,1.00,1.00,1.00,2.07,2.50,5.68,66.61,37.10,2.86,3.11,2.00,3.00
2026-01-23T08:00:00Z,1.00,1.00,1.48,1.00,1.00,1.00,2.07,2.50,8.45,65.06,35.58,5.11,3.11,2.00,3.00
2026-01-23T09:00:00Z,1.00,1.00,1.48,1.00,1.00,1.00,2.07,2.50,3.00,49.60,56.81,2.09,3.11,2.00,3.00
2026-01-23T10:00:00Z,1.00,1.00,1.48,1.00,1.00,2.08,2.07,1.00,3.00,54.37,54.56,12.32,4.00,2.00,3.00
2026-01-23T11:00:00Z,1.00,1.00,1.48,1.00,1.00,2.08,2.07,2.68,6.37,52.25,58.04,11.64,1.00,2.00,3.00
2026-01-23T12:00:00Z,1.00,1.00,1.48,1.00,1.00,2.08,2.07,1.00,1.93,44.59,55.79,5.70,1.00,2.00,3.00
2026-01-23T13:00:00Z,1.00,1.00,1.48,1.00,1.00,2.08,2.07,1.00,1.00,27.56,71.98,12.76,3.64,2.00,4.06
2026-01-23T14:00:00Z,1.00,1.00,1.48,1.00,1.00,2.08,2.07,1.00,9.94,12.36,73.61,43.99,11.24,1.00,1.00
2026-01-23T15:00:00Z,1.00,1.00,1.20,1.00,1.00,2.49,2.07,4.11,4.57,10.66,58.05,39.25,9.19,2.23,4.50
2026-01-23T16:00:00Z,1.00,1.00,1.20,1.00,1.00,2.49,2.07,4.11,1.00,9.05,59.43,37.80,7.60,1.39,3.34
2026-01-23T17:00:00Z,1.00,1.00,1.20,1.00,1.00,2.49,2.07,4.11,1.00,12.15,68.42,34.79,2.32,3.32,3.34
2026-01-23T18:00:00Z,1.00,1.00,1.00,1.00,1.31,2.49,1.76,1.78,2.12,5.46,62.85,42.88,2.44,1.88,1.63
2026-01-23T19:00:00Z,1.00,1.00,1.00,1.00,1.31,1.00,1.76,1.00,1.00,3.10,49.34,55.22,5.64,1.00,1.34
2026-01-23T20:00:00Z,1.00,1.00,1.00,1.00,1.31,1.00,1.76,1.00,1.00,3.24,34.22,55.77,2.75,1.00,1.34
