timestamp,$50.99 or below,$51 to 51.99,$52 to 52.99,$53 to 53.99,$54 to 54.99,$55 to 55.99,$56 to 56.99,$57 to 57.99,$58 to 58.99,$59 to 59.99,$60 to 60.99,$61 to 61.99,$62 to 62.99,$63 to 63.99,$64.0 or above
2025-12-27T21:00:00Z,,5.00,,,,,,,,,,,,,
2025-12-28T00:00:00Z,,5.00,,10.00,,21.00,22.00,21.00,,,,,,,
2025-12-28T02:00:00Z,,5.00,,10.00,,21.00,22.00,21.00,,,,,,,
2025-12-28T03:00:00Z,,5.00,,10.00,,21.00,22.00,20.44,,,,,,,
2025-12-28T04:00:00Z,,5.00,,10.00,,21.00,21.96,20.44,,,,,,,
2025-12-28T05:00:00Z,,5.00,,10.00,,21.00,22.97,20.44,,,,,,,
2025-12-28T06:00:00Z,,5.00,,10.00,,21.00,24.00,20.44,,,,,,,
2025-12-28T07:00:00Z,,5.00,,10.00,,21.00,24.00,20.44,,,,,,,
2025-12-28T10:00:00Z,,5.00,,10.00,15.00,21.00,24.00,20.44,,,,,,,
2025-12-28T12:00:00Z,,5.00,,10.00,15.00,21.00,24.71,20.44,,,,,,,
2025-12-28T15:00:00Z,,5.00,,10.00,15.00,20.00,24.71,20.44,,,,,,,
2025-12-28T16:00:00Z,,5.00,,10.00,15.00,20.00,24.71,20.44,,,,,,,
2025-12-28T17:00:00Z,,5.00,,10.00,15.00,20.00,24.71,20.00,,,,,,,
2025-12-28T18:00:00Z,4.00,5.00,,10.00,15.00,20.00,25.00,20.00,,,,,,,
2025-12-28T20:00:00Z,4.00,5.00,,10.00,15.00,20.00,24.60,20.00,,,,,,,
2025-12-28T22:00:00Z,4.00,5.00,,10.00,15.00,20.00,26.00,20.00,,,,,,,
2025-12-28T23:00:00Z,4.00,5.00,,10.00,15.00,20.00,25.48,20.00,,,,,,,
2025-12-29T01:00:00Z,4.00,5.00,,10.00,15.00,20.00,26.57,21.80,20.00,,,,,,
2025-12-29T02:00:00Z,4.00,5.00,,10.00,15.00,20.00,27.00,22.00,20.00,,,,,,4.00
2025-12-29T03:00:00Z,4.00,5.00,,10.00,15.00,20.00,27.00,22.00,19.00,,,,,,4.00
2025-12-29T04:00:00Z,4.00,5.00,,10.00,15.00,20.00,27.00,22.00,19.00,15.00,,,,,4.00
2025-12-29T05:00:00Z,4.00,5.00,,10.00,15.00,20.00,27.00,22.29,20.00,14.00,,,,,4.00
2025-12-29T06:00:00Z,4.00,5.00,,10.00,15.00,20.00,23.61,32.14,20.00,14.00,,,,,4.00
2025-12-29T07:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,40.00,17.42,14.00,,,,,4.00
2025-12-29T08:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,41.00,17.42,14.00,,,,,4.00
2025-12-29T09:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,41.02,17.42,14.00,,,,,4.00
2025-12-29T10:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,41.02,20.03,14.00,,,,,4.00
2025-12-29T11:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,41.02,21.00,14.00,,,,,4.00
2025-12-29T13:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,37.00,21.00,14.00,,,,,4.00
2025-12-29T14:00:00Z,4.00,5.00,,10.00,15.00,20.00,21.15,43.00,21.00,14.00,,,,,4.00
2025-12-29T16:00:00Z,4.00,5.00,,10.00,15.00,6.00,21.15,43.00,21.00,14.00,,,,,4.00
2025-12-29T17:00:00Z,4.00,5.00,,10.00,15.00,6.00,17.00,43.16,21.00,14.00,,,,,4.00
2025-12-29T18:00:00Z,4.00,5.00,,10.00,15.00,6.00,11.00,44.00,21.00,14.00,,,,,4.00
2025-12-29T19:00:00Z,4.00,5.00,,10.00,15.00,6.00,11.00,44.67,21.00,14.00,,,,,4.00
2025-12-29T21:00:00Z,4.00,5.00,,10.00,15.00,7.00,17.00,45.00,21.40,14.00,,,,,4.00
2025-12-29T22:00:00Z,4.00,5.00,,10.00,4.50,8.21,17.00,45.00,21.40,14.00,,,,,4.00
2025-12-29T23:00:00Z,4.00,5.00,,10.00,4.50,8.21,17.00,40.80,22.00,14.00,,,,,4.00
2025-12-30T00:00:00Z,4.00,5.00,,10.00,4.50,8.21,17.15,45.00,23.00,14.00,,,,,4.00
2025-12-30T01:00:00Z,4.00,5.00,,10.00,6.00,8.21,17.15,45.00,23.00,14.00,,,,,4.00
2025-12-30T02:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,38.00,23.00,14.38,,,,,4.00
2025-12-30T03:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,44.88,24.00,14.38,,,,,4.00
2025-12-30T04:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,45.00,24.03,14.38,,,,,4.00
2025-12-30T05:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,45.00,25.08,14.38,,,,,4.00
2025-12-30T06:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,45.00,26.00,14.38,,,,,4.00
2025-12-30T07:00:00Z,4.00,5.00,,10.00,6.00,8.21,18.00,45.00,26.00,15.93,,,,,4.00
2025-12-30T08:00:00Z,4.00,5.00,,10.00,6.00,8.21,17.00,45.00,26.90,15.93,,,,,4.00
2025-12-30T09:00:00Z,4.00,5.00,,10.00,6.00,8.21,17.00,45.00,28.00,15.93,,,,,4.00
2025-12-30T10:00:00Z,4.00,5.00,,10.00,6.00,4.00,17.00,45.00,28.00,15.93,,,,,4.00
2025-12-30T11:00:00Z,4.00,5.00,,10.00,6.00,4.00,17.00,45.00,28.00,16.47,,,,,4.00
2025-12-30T12:00:00Z,4.00,5.00,,10.00,6.00,4.00,17.00,45.00,27.80,16.47,,,,,4.00
2025-12-30T13:00:00Z,4.00,5.00,,10.00,6.00,4.00,17.00,43.35,27.80,16.47,,,,,4.00
2025-12-30T14:00:00Z,4.00,5.00,,10.00,6.00,4.00,17.00,43.35,28.22,16.47,,,,,4.00
2025-12-30T15:00:00Z,4.00,5.00,,10.00,6.00,4.00,13.00,42.44,28.94,16.47,,,,,4.00
2025-12-30T16:00:00Z,4.00,5.00,,10.00,6.00,4.00,13.00,42.00,28.94,16.47,,,,,4.00
2025-12-30T17:00:00Z,4.00,5.00,,10.00,6.00,4.00,13.00,43.00,30.00,18.00,,,,,4.00
2025-12-30T18:00:00Z,4.00,5.00,,10.00,6.00,4.00,13.00,39.73,29.93,18.00,,,,,4.00
2025-12-30T19:00:00Z,4.00,5.00,,10.00,6.00,4.00,14.00,42.14,30.63,18.00,,,,,4.00
2025-12-30T20:00:00Z,4.00,5.00,,10.00,6.00,4.00,10.00,43.00,30.63,18.00,,,,,4.00
2025-12-30T21:00:00Z,4.00,5.00,,10.00,6.00,4.00,10.00,44.97,30.63,18.00,,,,,4.00
2025-12-30T22:00:00Z,4.00,5.00,,10.00,6.00,4.00,13.85,46.00,31.00,6.00,,,,,4.00
2025-12-30T23:00:00Z,4.00,5.00,,10.00,4.00,4.00,18.00,45.00,31.03,14.00,,,,,4.00
2025-12-31T00:00:00Z,4.00,5.00,,10.00,4.00,5.96,18.00,38.00,31.06,14.00,,,,,4.00
2025-12-31T01:00:00Z,4.00,5.00,4.00,4.63,4.00,5.96,18.00,44.00,31.00,14.00,,,,,4.00
2025-12-31T02:00:00Z,4.00,5.00,4.00,7.00,4.00,5.96,14.00,40.32,29.72,14.00,,,,,4.00
2025-12-31T03:00:00Z,4.00,5.00,4.00,7.00,4.00,5.96,14.00,42.35,29.72,14.00,,,,,4.00
2025-12-31T04:00:00Z,4.00,5.00,4.00,7.00,4.00,5.96,16.64,43.00,29.72,14.00,,,,,4.00
2025-12-31T05:00:00Z,4.00,5.00,4.00,7.00,4.00,5.96,15.16,39.88,31.07,14.00,,,,,4.00
2025-12-31T06:00:00Z,4.00,5.00,4.00,7.00,4.00,5.96,21.00,40.00,22.94,14.00,,,,,4.00
2025-12-31T07:00:00Z,4.00,5.00,4.00,7.00,4.42,5.96,22.66,41.00,30.00,11.72,,,,,4.00
2025-12-31T09:00:00Z,4.00,5.00,4.00,7.00,4.42,5.96,22.66,41.00,29.00,11.72,,,4.00,,4.00
2025-12-31T10:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,21.00,41.00,29.00,11.00,,,4.00,,4.00
2025-12-31T11:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,21.00,41.00,30.00,11.00,,,4.00,,4.00
2025-12-31T13:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,21.00,41.00,30.00,11.00,,,4.00,,4.00
2025-12-31T14:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,15.00,41.00,30.00,11.00,,,4.00,,4.00
2025-12-31T15:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,15.00,41.00,25.71,11.00,,,4.00,,4.00
2025-12-31T16:00:00Z,4.00,5.00,4.00,7.00,4.42,6.00,15.00,39.05,31.45,11.00,,,4.00,,4.00
2025-12-31T17:00:00Z,4.00,4.00,4.00,7.00,4.42,6.00,15.00,41.00,33.00,11.00,,,4.00,,4.00
2025-12-31T18:00:00Z,4.00,4.00,4.00,7.00,5.00,6.00,15.00,40.22,32.00,11.00,,,4.00,,4.00
2025-12-31T19:00:00Z,4.00,4.00,4.00,7.00,5.00,6.00,22.00,42.60,29.00,9.00,,,4.00,,4.00
2025-12-31T20:00:00Z,4.00,4.00,4.00,7.00,5.00,6.00,19.95,43.06,28.12,5.43,,,4.00,,4.00
2025-12-31T21:00:00Z,4.00,4.00,4.00,7.00,5.00,7.79,23.60,44.08,21.41,5.43,,,4.00,,4.00
2025-12-31T22:00:00Z,4.00,4.00,4.00,7.00,5.00,7.79,25.93,42.28,25.00,5.43,,,4.00,,4.00
2025-12-31T23:00:00Z,4.00,4.00,4.00,7.00,5.00,11.00,25.57,44.00,25.00,5.00,,,4.00,,4.00
2026-01-01T00:00:00Z,4.00,4.00,4.00,7.00,5.00,11.00,25.57,42.39,24.00,5.00,,,4.00,,4.00
2026-01-01T01:00:00Z,4.00,4.00,4.00,7.00,5.00,10.80,26.00,45.57,18.83,5.00,,,4.00,,4.00
2026-01-01T02:00:00Z,4.00,4.00,4.00,7.00,5.00,8.98,24.63,49.23,18.83,5.00,,,4.00,,4.00
2026-01-01T03:00:00Z,4.00,4.00,4.00,7.00,5.00,8.98,16.33,45.89,18.83,5.00,,,4.00,,4.00
2026-01-01T04:00:00Z,4.00,4.00,4.00,7.00,5.00,8.98,20.16,49.63,24.00,4.00,,,4.00,,4.00
2026-01-01T05:00:00Z,4.00,4.00,4.00,7.00,5.00,8.93,20.67,52.30,24.00,4.00,,,4.00,,4.00
2026-01-01T06:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,21.04,54.72,24.00,4.00,,,4.00,,4.00
2026-01-01T07:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,21.65,55.05,23.00,4.00,,,4.00,,4.00
2026-01-01T08:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,21.05,56.00,20.58,4.00,,,4.00,,4.00
2026-01-01T11:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,22.00,57.09,22.00,4.00,,,4.00,,4.00
2026-01-01T12:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,22.06,50.00,22.00,4.00,,,4.00,,4.00
2026-01-01T13:00:00Z,4.00,4.00,4.00,7.00,5.00,8.69,16.00,50.00,22.00,4.00,,,4.00,,4.00
2026-01-01T14:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,22.77,58.00,22.00,5.00,,,4.00,,4.00
2026-01-01T15:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,23.00,55.16,15.00,5.00,,,4.00,,4.00
2026-01-01T16:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,23.26,57.98,14.00,5.00,,,4.00,,4.00
2026-01-01T17:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,24.00,57.29,14.00,5.00,4.00,,4.00,,4.00
2026-01-01T18:00:00Z,5.00,4.00,4.00,7.00,5.00,8.69,17.27,59.99,18.65,3.23,4.00,,4.00,,4.00
