timestamp,$50.99 or below,$51 to 51.99,$52 to 52.99,$53 to 53.99,$54 to 54.99,$55 to 55.99,$56 to 56.99,$57 to 57.99,$58 to 58.99,$59 to 59.99,$60 to 60.99,$61 to 61.99,$62 to 62.99,$63 to 63.99,$64.0 or above
2025-12-11T16:00:00Z,,,,,,,,19.00,,,,,,,
2025-12-11T17:00:00Z,,,,,,,,19.00,,,,,,,
2025-12-11T19:00:00Z,4.00,,,,,,,19.00,,,,,,,
2025-12-11T21:00:00Z,4.00,,,,,,,19.00,17.00,,,,,,
2025-12-12T00:00:00Z,4.00,,,,,,,19.00,18.00,,,,,,
2025-12-12T02:00:00Z,4.00,,,,,,,19.00,18.43,,,,,,
2025-12-12T05:00:00Z,4.00,,,,,,,21.28,18.43,,,,,,
2025-12-12T06:00:00Z,4.00,,,,9.00,,,22.92,19.00,,14.00,,,,
2025-12-12T07:00:00Z,4.00,,,,9.00,,,22.92,18.86,,14.00,,,,
2025-12-12T09:00:00Z,4.00,,,,9.00,,,23.00,18.86,,14.00,,,,
2025-12-12T14:00:00Z,4.00,,,,9.00,,,24.04,18.86,,14.00,,,,
2025-12-12T16:00:00Z,4.00,,,,9.00,,,24.04,20.00,,14.00,,,,
2025-12-12T17:00:00Z,4.00,,,,9.00,,,24.04,21.00,,14.00,,,,
2025-12-12T21:00:00Z,4.00,,,,9.00,,,25.76,22.00,,14.00,,,,
2025-12-12T22:00:00Z,4.00,,,,9.00,,,25.00,22.00,,14.00,,,,
2025-12-13T02:00:00Z,4.00,,,,9.00,,,25.00,21.00,,11.00,,5.00,4.00,
2025-12-13T03:00:00Z,4.00,,,,9.00,,,25.00,22.00,,11.00,7.00,5.00,4.00,
2025-12-13T04:00:00Z,4.00,,,,9.00,,,25.00,22.00,15.00,11.00,7.00,5.00,4.00,
2025-12-13T05:00:00Z,4.00,,,,9.00,7.00,,25.00,22.00,15.00,11.00,7.00,5.00,4.00,
2025-12-13T08:00:00Z,4.00,,,,9.00,7.00,,25.00,22.00,15.00,11.00,7.00,5.00,4.00,
2025-12-13T10:00:00Z,4.00,,,,9.00,7.00,,25.00,22.00,15.00,11.00,7.00,5.00,4.00,
2025-12-13T11:00:00Z,4.00,,,,9.00,7.00,,26.76,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T14:00:00Z,4.00,,,,9.00,7.00,,26.00,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T16:00:00Z,4.00,,,,9.00,7.00,19.00,26.00,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T17:00:00Z,4.00,,,,9.00,7.00,19.00,26.94,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T18:00:00Z,4.00,,,,9.00,7.00,19.00,26.96,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T20:00:00Z,4.00,,,,9.00,7.00,20.00,26.50,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T22:00:00Z,4.00,,,,9.00,7.00,20.00,28.00,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-13T23:00:00Z,4.00,,,,9.00,7.00,20.00,28.00,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-14T00:00:00Z,4.00,,,,9.00,7.00,20.00,20.00,21.09,15.00,11.00,7.00,5.00,4.00,
2025-12-14T01:00:00Z,4.00,,,,9.00,7.00,20.00,20.00,23.00,15.00,11.00,7.00,5.00,4.00,
2025-12-14T04:00:00Z,4.00,,,,9.00,7.00,20.00,28.00,23.00,15.00,11.00,7.00,5.00,4.00,
2025-12-14T05:00:00Z,4.00,,,,9.00,7.00,20.00,28.00,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T07:00:00Z,4.00,,,,9.00,7.00,20.00,28.00,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T09:00:00Z,4.00,,,,9.00,7.00,11.00,28.00,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T14:00:00Z,4.00,,,,9.00,7.00,11.00,27.94,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T15:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T17:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T18:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-14T23:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,23.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-15T01:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,16.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-15T03:00:00Z,4.00,,,,9.00,7.00,11.00,28.69,24.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-15T05:00:00Z,7.00,,,,9.00,7.00,11.00,28.69,24.00,15.00,11.00,7.00,5.00,4.00,4.00
2025-12-15T07:00:00Z,7.00,,,,9.00,7.00,11.00,28.69,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-15T20:00:00Z,7.00,,,,9.00,7.00,11.00,28.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-15T21:00:00Z,7.00,,,,5.00,7.00,11.00,28.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T03:00:00Z,7.00,,,,5.00,7.00,11.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T12:00:00Z,7.00,,,,30.00,7.00,11.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T15:00:00Z,7.00,,8.41,11.00,30.00,7.00,45.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T16:00:00Z,7.00,,30.00,11.00,30.00,7.00,45.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T17:00:00Z,7.00,,30.00,11.00,23.00,13.00,45.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T19:00:00Z,7.00,,9.00,11.00,23.00,22.00,45.00,45.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T20:00:00Z,7.00,,9.00,11.00,23.00,22.00,20.00,17.19,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T21:00:00Z,7.00,,9.00,11.00,23.00,24.00,19.00,9.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-16T22:00:00Z,7.00,,9.00,18.00,23.00,22.00,19.00,8.09,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-17T01:00:00Z,7.00,,9.00,23.09,23.00,15.00,99.00,8.09,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-17T03:00:00Z,7.00,,9.00,50.00,23.00,29.00,99.00,19.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-17T06:00:00Z,7.00,,30.00,50.00,23.00,29.00,99.00,19.00,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-17T14:00:00Z,7.00,,30.00,50.00,23.00,29.00,99.00,6.33,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-17T16:00:00Z,7.00,,30.00,50.00,1.11,29.00,99.00,6.33,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T07:00:00Z,47.00,,30.00,50.00,1.11,29.00,99.00,6.33,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T16:00:00Z,47.00,,30.00,50.00,1.11,29.00,38.00,6.33,24.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T17:00:00Z,47.00,,30.00,50.00,10.00,31.00,39.00,6.33,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T18:00:00Z,4.00,,30.00,5.00,10.00,29.55,38.00,27.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T19:00:00Z,4.00,,30.00,5.00,10.00,29.55,38.71,27.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T20:00:00Z,4.00,,30.00,5.00,10.00,29.55,38.00,27.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-18T23:00:00Z,4.00,,30.00,5.00,18.00,45.00,38.00,27.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T00:00:00Z,4.00,,30.00,5.00,18.00,45.27,37.70,13.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T01:00:00Z,4.00,,3.15,5.00,18.00,48.00,37.70,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T02:00:00Z,4.00,,3.15,5.00,17.00,47.06,37.50,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T03:00:00Z,4.00,,3.15,4.44,17.00,48.34,38.77,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T04:00:00Z,4.00,,3.15,4.44,17.00,49.01,40.00,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T05:00:00Z,4.00,,3.15,4.44,15.26,50.48,41.00,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T06:00:00Z,4.00,,3.15,4.44,15.26,52.00,41.00,4.97,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T07:00:00Z,2.40,,3.15,4.78,12.73,52.87,40.18,5.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T08:00:00Z,2.40,,3.91,4.78,12.00,55.56,36.29,5.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T09:00:00Z,2.40,,3.91,4.70,11.00,61.00,31.00,4.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T11:00:00Z,2.40,,3.91,4.70,10.47,61.00,31.00,4.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T12:00:00Z,2.40,,3.91,4.70,10.47,59.00,31.00,4.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T14:00:00Z,2.40,,3.91,4.70,10.47,40.07,31.00,4.00,2.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T15:00:00Z,2.40,,3.91,4.70,10.47,40.07,31.00,4.00,1.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T17:00:00Z,2.40,,3.91,4.70,10.47,24.00,70.00,5.46,1.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T18:00:00Z,2.40,,3.91,4.70,10.47,12.86,78.22,5.46,1.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T19:00:00Z,2.40,,3.91,4.70,10.47,4.00,78.22,5.46,1.00,15.00,11.00,7.00,5.00,4.00,7.00
2025-12-19T20:00:00Z,2.40,,3.91,4.70,10.47,4.00,78.22,1.13,1.00,15.00,11.00,7.00,5.00,4.00,7.00
